AElement = 976
	AnalyzeTime = 227973,2498 ms 
157 - 44 - 213,6096 ms
158 - 60 - 235,739 ms
159 - 51 - 229,3589 ms
160 - 61 - 227,3801 ms
161 - 49 - 223,4118 ms
162 - 46 - 216,8142 ms
163 - 29 - 242,9939 ms
164 - 32 - 226,4372 ms
165 - 58 - 227,5064 ms
166 - 33 - 226,9401 ms
167 - 47 - 224,9939 ms
168 - 55 - 215,8131 ms
169 - 42 - 234,8045 ms
170 - 33 - 226,9591 ms
171 - 47 - 227,7876 ms
172 - 30 - 228,2214 ms
173 - 37 - 215,4603 ms
174 - 48 - 233,3111 ms
175 - 50 - 231,3033 ms
176 - 32 - 232,8865 ms
177 - 42 - 222,4366 ms
178 - 46 - 230,95 ms
179 - 38 - 230,619 ms
180 - 53 - 226,2947 ms
181 - 43 - 223,5563 ms
182 - 35 - 233,0738 ms
183 - 36 - 231,8536 ms
184 - 26 - 232,3251 ms
185 - 39 - 219,6997 ms
186 - 49 - 233,5445 ms
187 - 30 - 230,6063 ms
188 - 24 - 216,461 ms
189 - 62 - 237,6548 ms
190 - 39 - 230,9881 ms
191 - 31 - 228,859 ms
192 - 34 - 222,1 ms
193 - 17 - 233,268 ms
194 - 26 - 230,8871 ms
195 - 30 - 217,1042 ms
196 - 38 - 242,17 ms
197 - 47 - 226,1704 ms
198 - 28 - 214,6329 ms
199 - 19 - 232,3697 ms
200 - 21 - 232,5196 ms
201 - 25 - 221,5397 ms
202 - 43 - 239,8376 ms
203 - 45 - 226,0723 ms
204 - 34 - 230,3926 ms
205 - 48 - 232,8155 ms
206 - 41 - 235,3237 ms
207 - 34 - 227,1849 ms
208 - 31 - 229,7543 ms
209 - 31 - 225,2123 ms
210 - 26 - 228,7655 ms
211 - 44 - 239,9998 ms
212 - 20 - 229,4514 ms
213 - 30 - 221,3936 ms
214 - 25 - 230,1124 ms
215 - 30 - 232,7302 ms
216 - 25 - 214,5659 ms
217 - 22 - 236,0839 ms
218 - 27 - 228,5653 ms
219 - 17 - 221,7769 ms
220 - 26 - 238,2466 ms
221 - 45 - 226,8308 ms
222 - 29 - 233,9927 ms
223 - 41 - 228,9345 ms
224 - 22 - 226,4743 ms
225 - 25 - 228,3609 ms
226 - 22 - 233,0826 ms
227 - 24 - 223,0233 ms
228 - 20 - 225,479 ms
229 - 24 - 234,5825 ms
230 - 28 - 229,5684 ms
231 - 13 - 225,9397 ms
232 - 17 - 227,5429 ms
233 - 38 - 215,3541 ms
234 - 21 - 225,5347 ms
235 - 11 - 229,0737 ms
236 - 26 - 215,1824 ms
237 - 29 - 240,9895 ms
238 - 16 - 227,4884 ms
239 - 23 - 212,5413 ms
240 - 25 - 215,8781 ms
241 - 19 - 241,7366 ms
242 - 17 - 226,9417 ms
243 - 10 - 227,5351 ms
244 - 18 - 218,7583 ms
245 - 34 - 238,974 ms
246 - 22 - 230,0524 ms
247 - 26 - 227,865 ms
248 - 9 - 229,4348 ms
249 - 17 - 223,2134 ms
250 - 20 - 231,841 ms
251 - 11 - 216,711 ms
252 - 17 - 234,8908 ms
253 - 11 - 229,479 ms
254 - 16 - 219,8334 ms
255 - 19 - 233,4049 ms
256 - 5 - 215,8401 ms
257 - 23 - 237,4825 ms
258 - 31 - 230,5154 ms
259 - 27 - 232,4159 ms
260 - 15 - 229,4967 ms
261 - 14 - 226,5664 ms
262 - 19 - 227,1093 ms
263 - 15 - 230,2868 ms
264 - 28 - 212,8949 ms
265 - 19 - 241,1848 ms
266 - 17 - 227,2272 ms
267 - 27 - 217,0339 ms
268 - 20 - 230,9085 ms
269 - 19 - 232,9276 ms
270 - 11 - 229,5708 ms
271 - 6 - 229,2917 ms
272 - 15 - 225,252 ms
273 - 19 - 216,5574 ms
274 - 11 - 232,977 ms
275 - 11 - 215,4425 ms
276 - 18 - 235,9039 ms
277 - 6 - 235,4877 ms
278 - 23 - 214,0833 ms
279 - 12 - 232,2039 ms
280 - 16 - 231,3094 ms
281 - 10 - 218,9432 ms
282 - 14 - 242,2568 ms
283 - 8 - 225,6807 ms
284 - 10 - 226,786 ms
285 - 3 - 228,2527 ms
286 - 17 - 223,9399 ms
287 - 7 - 216,3838 ms
288 - 0 - 234,9012 ms
	FullTime = 318576,8947 ms 
