783 - 30 - 384,8681 ms
784 - 18 - 365,5909 ms
785 - 17 - 363,1911 ms
786 - 29 - 373,5637 ms
787 - 24 - 360,0987 ms
788 - 24 - 373,2657 ms
789 - 32 - 360,8667 ms
790 - 12 - 378,3191 ms
791 - 34 - 352,8678 ms
792 - 21 - 384,5078 ms
793 - 34 - 366,0004 ms
794 - 24 - 364,8069 ms
795 - 12 - 367,5231 ms
796 - 12 - 365,847 ms
797 - 15 - 368,6624 ms
798 - 6 - 351,935 ms
799 - 11 - 368,5913 ms
800 - 22 - 369,4792 ms
801 - 17 - 361,3576 ms
802 - 20 - 375,6254 ms
803 - 5 - 357,8298 ms
804 - 34 - 374,2269 ms
805 - 15 - 356,0653 ms
806 - 13 - 378,7179 ms
807 - 20 - 355,536 ms
808 - 21 - 386,1159 ms
809 - 25 - 362,6136 ms
810 - 27 - 369,0336 ms
811 - 26 - 372,5975 ms
812 - 15 - 361,8584 ms
813 - 17 - 365,5246 ms
814 - 11 - 381,4614 ms
815 - 5 - 368,2501 ms
816 - 6 - 365,745 ms
817 - 14 - 368,7457 ms
818 - 12 - 365,7527 ms
819 - 7 - 367,5109 ms
820 - 8 - 365,7034 ms
821 - 0 - 380,7114 ms
	332115,5338 ms
